Departure_2011,Ticket_class_description,Departure,Destination,Paid_fare,Supplier_name,Directorate,metric1,metric2
August,Economy,UK,UK,131.91,FLYBE BRITISH EUROPEAN,Immigration Group,131.91,131.91
August,Economy,UK,UK,205.69,FLYBE BRITISH EUROPEAN,Immigration Group,205.69,205.69
August,Economy,UK,UK,132.91,FLYBE BRITISH EUROPEAN,Strategic Director Border,132.91,132.91
August,Economy,UK,UK,68,BRITISH AIRWAYS,HROD,68,68
August,Economy,UK,UK,37.5,FLYBE BRITISH EUROPEAN,Immigration Group,37.5,37.5
September,Economy,UK,UK,181.29,BRITISH AIRWAYS,Strategic Director Border,181.29,181.29
August,Economy,UK,UK,132.91,FLYBE BRITISH EUROPEAN,Resource Management Group,132.91,132.91
August,Economy,UK,UK,60,BRITISH AIRWAYS,HROD,60,60
August,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Immigration Group,25.98,25.98
August,Economy,UK,UK,68,BRITISH AIRWAYS,HROD,68,68
September,Economy,UK,UK,112.83,BRITISH AIRWAYS,Strategy & Reform Directorate,112.83,112.83
September,Business Class,UK,UK,214.83,BRITISH AIRWAYS,Crime & Policing Group,214.83,214.83
August,Economy,UK,UK,202.28,BRITISH AIRWAYS,Strategic Director Border,202.28,202.28
August,Economy,UK,UK,171.84,BRITISH AIRWAYS,HROD,171.84,171.84
August,Business Class,UK,UK,294.83,BRITISH AIRWAYS,Strategy & Reform Directorate,294.83,294.83
August,Economy,UK,UK,381.18,BMI,Immigration Group,381.18,381.18
August,Economy,UK,UK,60,BRITISH AIRWAYS,HROD,60,60
August,Economy,UK,UK,222.91,FLYBE BRITISH EUROPEAN,Strategic Director Border,222.91,222.91
August,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Strategic Director Border,25.98,25.98
September,Economy,UK,UK,127.04,FLYBE BRITISH EUROPEAN,Strategic Director Border,127.04,127.04
August,Economy,UK,UK,228.91,FLYBE BRITISH EUROPEAN,Policy & Strategy,228.91,228.91
August,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Policy & Strategy,12.99,12.99
August,Economy,UK,UK,147.91,FLYBE BRITISH EUROPEAN,Resource Management Group,147.91,147.91
November,Economy,UK,UK,125.55,FLYBE BRITISH EUROPEAN,Group HR,125.55,125.55
August,Economy,UK,UK,199.05,AIR FRANCE,Science & Research Group,199.05,199.05
August,Economy,UK,UK,93.2,FLYBE BRITISH EUROPEAN,Crime & Policing Group,93.2,93.2
August,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Crime & Policing Group,12.99,12.99
August,Economy,UK,UK,174.94,FLYBE BRITISH EUROPEAN,Immigration Group,174.94,174.94
August,Economy,UK,UK,212.29,BRITISH AIRWAYS,Criminal & Detention Group,212.29,212.29
August,Economy,UK,UK,174.94,FLYBE BRITISH EUROPEAN,Immigration Group,174.94,174.94
October,Economy,UK,UK,74.84,BRITISH AIRWAYS,HROD,74.84,74.84
October,Business Class,UK,UK,440.3,BMI,Strategic Director Border,440.3,440.3
August,Economy,UK,UK,375.17,BRITISH AIRWAYS,Strategic Director Border,375.17,375.17
August,Economy,UK,UK,191.29,BRITISH AIRWAYS,Strategic Director Border,191.29,191.29
August,Economy,UK,UK,252.18,BMI,Strategic Director Border,252.18,252.18
August,Economy,UK,UK,202,BMI,Criminal & Detention Group,202,202
August,Economy,UK,UK,433.29,BRITISH AIRWAYS,Strategic Director Border,433.29,433.29
August,Economy,UK,UK,199.05,AIR FRANCE,Group HR,199.05,199.05
September,Economy,UK,UK,119.06,FLYBE BRITISH EUROPEAN,Criminal & Detention Group,119.06,119.06
August,Economy,UK,UK,117.53,EASYJET,Strategic Director Border,117.53,117.53
August,Business Class,UK,UK,234.83,BRITISH AIRWAYS,Policy & Strategy,234.83,234.83
September,Economy,UK,UK,110.84,BRITISH AIRWAYS,Strategic Director Border,110.84,110.84
August,Economy,UK,UK,433.29,BRITISH AIRWAYS,Strategic Director Border,433.29,433.29
September,Economy,UK,UK,100.91,FLYBE BRITISH EUROPEAN,Crime & Policing Group,100.91,100.91
August,Economy,UK,UK,132.2,FLYBE BRITISH EUROPEAN,Crime & Policing Group,132.2,132.2
August,Economy,UK,UK,60,BRITISH AIRWAYS,Strategy & Reform Directorate,60,60
August,Economy,UK,UK,183.98,FLYBE BRITISH EUROPEAN,Strategic Director Border,183.98,183.98
September,Economy,UK,UK,168.89,BRITISH AIRWAYS,Immigration Group,168.89,168.89
September,Economy,UK,UK,168.89,BRITISH AIRWAYS,Immigration Group,168.89,168.89
August,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Immigration Group,12.99,12.99
September,Economy,UK,UK,59.5,FLYBE BRITISH EUROPEAN,Crime & Policing Group,59.5,59.5
August,Economy,UK,UK,63.53,EASYJET,Strategic Director Border,63.53,63.53
September,Economy,UK,UK,136.29,BRITISH AIRWAYS,Strategic Director Border,136.29,136.29
November,Economy,UK,UK,93.28,BRITISH AIRWAYS,Immigration Group,93.28,93.28
August,Economy,UK,UK,80.85,BRITISH AIRWAYS,Strategic Director Border,80.85,80.85
August,Business Class,UK,UK,227.84,BRITISH AIRWAYS,HROD,227.84,227.84
August,Economy,UK,UK,214.91,FLYBE BRITISH EUROPEAN,Crime & Policing Group,214.91,214.91
September,Economy,UK,UK,4,FLYBE BRITISH EUROPEAN,Criminal & Detention Group,4,4
September,Economy,UK,UK,37.5,FLYBE BRITISH EUROPEAN,Criminal & Detention Group,37.5,37.5
September,Economy,UK,UK,37.5,FLYBE BRITISH EUROPEAN,Criminal & Detention Group,37.5,37.5
September,Economy,UK,UK,4,FLYBE BRITISH EUROPEAN,Criminal & Detention Group,4,4
September,Economy,UK,UK,37.5,FLYBE BRITISH EUROPEAN,Criminal & Detention Group,37.5,37.5
September,Economy,UK,UK,167.28,BRITISH AIRWAYS,Strategic Director Border,167.28,167.28
September,Economy,UK,UK,147.77,BRITISH AIRWAYS,Strategy & Reform Directorate,147.77,147.77
August,Business Class,UK,UK,77,BRITISH AIRWAYS,Criminal & Detention Group,77,77
August,Economy,UK,UK,60,BRITISH AIRWAYS,Criminal & Detention Group,60,60
September,Economy,UK,UK,37.5,FLYBE BRITISH EUROPEAN,Criminal & Detention Group,37.5,37.5
September,Economy,UK,UK,4,FLYBE BRITISH EUROPEAN,Criminal & Detention Group,4,4
September,Economy,UK,UK,4,FLYBE BRITISH EUROPEAN,Criminal & Detention Group,4,4
August,Economy,UK,UK,175.5,BMI,Strategic Director Border,175.5,175.5
September,Economy,UK,UK,65.85,BRITISH AIRWAYS,Crime & Policing Group,65.85,65.85
August,Economy,UK,UK,306.4,BMI,Strategic Director Border,306.4,306.4
August,Economy,UK,UK,223.29,BRITISH AIRWAYS,Strategic Director Border,223.29,223.29
September,Economy,UK,UK,186,BMI,Strategic Director Border,186,186
August,Business Class,UK,UK,401.28,BRITISH AIRWAYS,Immigration Group,401.28,401.28
August,Economy,UK,UK,181.29,BRITISH AIRWAYS,HROD,181.29,181.29
September,Economy,UK,UK,132.83,BRITISH AIRWAYS,HROD,132.83,132.83
August,Business Class,UK,UK,235.29,BRITISH AIRWAYS,HROD,235.29,235.29
August,Economy,UK,UK,130.98,BRITISH AIRWAYS,Immigration Group,130.98,130.98
August,Economy,UK,UK,91.85,BRITISH AIRWAYS,Immigration Group,91.85,91.85
August,Business Class,UK,UK,168.83,BRITISH AIRWAYS,Strategic Director Border,168.83,168.83
September,Economy,UK,UK,165.29,BRITISH AIRWAYS,HROD,165.29,165.29
August,Economy,UK,UK,144.77,FLYBE BRITISH EUROPEAN,Immigration Group,144.77,144.77
August,Economy,UK,UK,105.81,FLYBE BRITISH EUROPEAN,Strategic Director Border,105.81,105.81
August,Economy,UK,UK,100.98,FLYBE BRITISH EUROPEAN,Immigration Group,100.98,100.98
September,Economy,UK,UK,75,FLYBE BRITISH EUROPEAN,HROD,75,75
September,Economy,UK,UK,190.91,FLYBE BRITISH EUROPEAN,Strategic Director Border,190.91,190.91
August,Economy,UK,UK,80.85,BRITISH AIRWAYS,Strategic Director Border,80.85,80.85
August,Economy,UK,UK,92.85,FLYBE BRITISH EUROPEAN,Strategic Director Border,92.85,92.85
August,Economy,UK,UK,113,FLYBE BRITISH EUROPEAN,Strategic Director Border,113,113
August,Economy,UK,UK,111.98,FLYBE BRITISH EUROPEAN,Strategic Director Border,111.98,111.98
August,Economy,UK,UK,111.98,FLYBE BRITISH EUROPEAN,Strategic Director Border,111.98,111.98
August,Economy,UK,UK,92.98,FLYBE BRITISH EUROPEAN,Strategic Director Border,92.98,92.98
September,Business Class,UK,UK,107.98,BRITISH AIRWAYS,Strategic Director Border,107.98,107.98
August,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border,12.99,12.99
August,Economy,UK,UK,173.91,FLYBE BRITISH EUROPEAN,Immigration Group,173.91,173.91
August,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border,12.99,12.99
August,Business Class,UK,UK,234.83,BRITISH AIRWAYS,Strategy & Reform Directorate,234.83,234.83
September,Economy,UK,UK,9,FLYBE BRITISH EUROPEAN,HROD,9,9
August,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Immigration Group,12.99,12.99
August,Economy,UK,UK,63.5,FLYBE BRITISH EUROPEAN,Immigration Group,63.5,63.5
August,Business Class,UK,UK,234.83,BRITISH AIRWAYS,Immigration Group,234.83,234.83
August,Economy,UK,UK,73.99,BRITISH AIRWAYS,Strategic Director Border,73.99,73.99
August,Business Class,UK,UK,192.3,BRITISH AIRWAYS,Strategic Director Border,192.3,192.3
September,Economy,UK,UK,120.84,BRITISH AIRWAYS,Immigration Group,120.84,120.84
September,Economy,UK,UK,132.83,BRITISH AIRWAYS,Immigration Group,132.83,132.83
September,Economy,UK,UK,159.3,BRITISH AIRWAYS,Immigration Group,159.3,159.3
August,Economy,UK,UK,114,BMI,Immigration Group,114,114
August,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Immigration Group,25.98,25.98
August,Business Class,UK,UK,264.83,BRITISH AIRWAYS,Immigration Group,264.83,264.83
September,Economy,UK,UK,208,FLYBE BRITISH EUROPEAN,OSCT,208,208
September,Economy,UK,UK,49.28,FLYBE BRITISH EUROPEAN,Science & Research Group,49.28,49.28
August,Economy,UK,UK,111,FLYBE BRITISH EUROPEAN,Finance & Commercial Group,111,111
September,Economy,UK,UK,175.23,BRITISH AIRWAYS,Immigration Group,175.23,175.23
August,Business Class,UK,UK,283.29,BRITISH AIRWAYS,Strategic Director Border,283.29,283.29
September,Economy,UK,UK,143.04,FLYBE BRITISH EUROPEAN,Strategic Director Border,143.04,143.04
September,Economy,UK,UK,182.94,FLYBE BRITISH EUROPEAN,Strategic Director Border,182.94,182.94
August,Economy,UK,UK,60,BRITISH AIRWAYS,Immigration Group,60,60
August,Economy,UK,UK,63.22,FLYBE BRITISH EUROPEAN,HROD,63.22,63.22
August,Economy,UK,UK,151.63,FLYBE BRITISH EUROPEAN,Immigration Group,151.63,151.63
August,Economy,UK,UK,142.85,FLYBE BRITISH EUROPEAN,Strategic Director Border,142.85,142.85
August,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border,12.99,12.99
September,Economy,UK,UK,136.69,FLYBE BRITISH EUROPEAN,Immigration Group,136.69,136.69
August,Business Class,UK,UK,356.28,BRITISH AIRWAYS,Crime & Policing Group,356.28,356.28
September,Economy,UK,UK,361.28,BRITISH AIRWAYS,Strategic Director Border,361.28,361.28
September,Economy,UK,UK,262.3,BRITISH AIRWAYS,Immigration Group,262.3,262.3
September,Business Class,UK,UK,294.83,BRITISH AIRWAYS,Strategy & Reform Directorate,294.83,294.83
August,Economy,UK,UK,312.91,FLYBE BRITISH EUROPEAN,Immigration Group,312.91,312.91
September,Economy,UK,UK,143.77,FLYBE BRITISH EUROPEAN,Immigration Group,143.77,143.77
August,Economy,UK,UK,151.69,FLYBE BRITISH EUROPEAN,Immigration Group,151.69,151.69
September,Economy,UK,UK,48.85,BRITISH AIRWAYS,HROD,48.85,48.85
September,Economy,UK,UK,74.91,FLYBE BRITISH EUROPEAN,Crime & Policing Group,74.91,74.91
August,Economy,UK,UK,156.85,BRITISH AIRWAYS,Policy & Strategy,156.85,156.85
October,Economy,UK,UK,87.84,BRITISH AIRWAYS,Immigration Group,87.84,87.84
September,Economy,UK,UK,159.29,BRITISH AIRWAYS,Strategic Director Border,159.29,159.29
September,Business Class,UK,UK,294.83,BRITISH AIRWAYS,Criminal & Detention Group,294.83,294.83
August,Economy,UK,UK,204.29,BRITISH AIRWAYS,HROD,204.29,204.29
September,Economy,UK,UK,61.99,BRITISH AIRWAYS,HROD,61.99,61.99
September,Economy,UK,UK,201.4,BMI,Strategic Director Border,201.4,201.4
September,Economy,UK,UK,130.84,BRITISH AIRWAYS,Immigration Group,130.84,130.84
September,Business Class,UK,UK,214.83,BRITISH AIRWAYS,Immigration Group,214.83,214.83
September,Economy,UK,UK,125.84,BRITISH AIRWAYS,Immigration Group,125.84,125.84
September,Economy,UK,UK,129.29,BRITISH AIRWAYS,Strategic Director Border,129.29,129.29
October,Economy,UK,UK,90.84,BRITISH AIRWAYS,Resource Management Group,90.84,90.84
November,Economy,UK,UK,60,BRITISH AIRWAYS,Finance & Commercial Group,60,60
August,Economy,UK,UK,187.98,BRITISH AIRWAYS,Finance & Commercial Group,187.98,187.98
August,Economy,UK,UK,416.1,BMI,Strategic Director Border,416.1,416.1
September,Economy,UK,UK,95.84,BRITISH AIRWAYS,Criminal & Detention Group,95.84,95.84
August,Economy,UK,UK,152.53,LIVINGSTON,Science & Research Group,152.53,152.53
August,Economy,UK,UK,42.5,BRITISH AIRWAYS,Strategic Director Border,42.5,42.5
August,Business Class,UK,UK,356.28,BRITISH AIRWAYS,Crime & Policing Group,356.28,356.28
August,Business Class,UK,UK,264.83,BRITISH AIRWAYS,Strategic Director Border,264.83,264.83
September,Economy,UK,UK,152.83,BRITISH AIRWAYS,Immigration Group,152.83,152.83
August,Economy,UK,UK,181.06,FLYBE BRITISH EUROPEAN,Strategic Director Border,181.06,181.06
August,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border,12.99,12.99
September,Business Class,UK,UK,72,BRITISH AIRWAYS,Strategy & Reform Directorate,72,72
September,Economy,UK,UK,60,BRITISH AIRWAYS,Strategy & Reform Directorate,60,60
September,Economy,UK,UK,117.63,FLYBE BRITISH EUROPEAN,Immigration Group,117.63,117.63
September,Economy,UK,UK,199.04,FLYBE BRITISH EUROPEAN,Criminal & Detention Group,199.04,199.04
August,Economy,UK,UK,406.1,BMI,Strategic Director Border,406.1,406.1
September,Economy,UK,UK,199.04,FLYBE BRITISH EUROPEAN,Criminal & Detention Group,199.04,199.04
September,Economy,UK,UK,211.91,FLYBE BRITISH EUROPEAN,Strategic Director Border,211.91,211.91
September,Economy,UK,UK,117.63,FLYBE BRITISH EUROPEAN,Immigration Group,117.63,117.63
September,Economy,UK,UK,197.8,FLYBE BRITISH EUROPEAN,Strategic Director Border,197.8,197.8
September,Economy,UK,UK,368.22,BRITISH AIRWAYS,Strategy & Reform Directorate,368.22,368.22
September,Economy,UK,UK,368.22,BRITISH AIRWAYS,Strategy & Reform Directorate,368.22,368.22
September,Economy,UK,UK,25,BRITISH AIRWAYS,Strategy & Reform Directorate,25,25
September,Economy,UK,UK,60,BRITISH AIRWAYS,Strategy & Reform Directorate,60,60
October,Economy,UK,UK,156.28,BRITISH AIRWAYS,Strategic Director Border,156.28,156.28
September,Economy,UK,UK,184.83,BRITISH AIRWAYS,Strategic Director Border,184.83,184.83
September,Business Class,UK,UK,264.83,BRITISH AIRWAYS,Strategic Director Border,264.83,264.83
October,Economy,UK,UK,92.83,BRITISH AIRWAYS,Strategy & Reform Directorate,92.83,92.83
November,Economy,UK,UK,97.83,BRITISH AIRWAYS,Strategy & Reform Directorate,97.83,97.83
September,Economy,UK,UK,133.29,BRITISH AIRWAYS,Strategic Director Border,133.29,133.29
September,Economy,UK,UK,163.83,BRITISH AIRWAYS,Strategic Director Border,163.83,163.83
October,Economy,UK,UK,138.83,BRITISH AIRWAYS,Strategy & Reform Directorate,138.83,138.83
October,Economy,UK,UK,92.77,BRITISH AIRWAYS,Strategic Director Border,92.77,92.77
September,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border,12.99,12.99
September,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Immigration Group,25.98,25.98
September,Economy,UK,UK,60,BRITISH AIRWAYS,Strategy & Reform Directorate,60,60
September,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Immigration Group,25.98,25.98
August,Economy,UK,UK,0,BRITISH AIRWAYS,IPS,0,0
September,Business Class,UK,UK,0,BRITISH AIRWAYS,IPS,0,0
August,Economy,UK,UK,0,FLYBE BRITISH EUROPEAN,Immigration Group,0,0
August,Economy,UK,UK,0,BRITISH AIRWAYS,Policy & Strategy,0,0
August,Economy,UK,UK,0,FLYBE BRITISH EUROPEAN,Immigration Group,0,0
August,Business Class,UK,UK,0,BRITISH AIRWAYS,Immigration Group,0,0
September,Economy,UK,UK,120,FLYBE BRITISH EUROPEAN,CRB,120,120
September,Economy,UK,UK,120,FLYBE BRITISH EUROPEAN,CRB,120,120
September,Economy,UK,UK,88.5,FLYBE BRITISH EUROPEAN,CRB,88.5,88.5
September,Economy,UK,UK,88.5,FLYBE BRITISH EUROPEAN,CRB,88.5,88.5
September,Economy,UK,UK,50.31,FLYBE BRITISH EUROPEAN,CRB,50.31,50.31
September,Economy,UK,UK,381.18,BMI,IPS,381.18,381.18
September,Economy,UK,UK,199.03,FLYBE BRITISH EUROPEAN,IPS,199.03,199.03
September,Business Class,UK,UK,106.85,BRITISH AIRWAYS,IPS,106.85,106.85
September,Economy,UK,UK,136.98,BRITISH AIRWAYS,IPS,136.98,136.98
September,Business Class,UK,UK,446.18,BMI,IPS,446.18,446.18
October,Economy,UK,UK,128.99,FLYBE BRITISH EUROPEAN,IPS,128.99,128.99
October,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,IPS,25.98,25.98
September,Economy,UK,UK,262.3,BRITISH AIRWAYS,IPS,262.3,262.3
September,Economy,UK,UK,178.28,BRITISH AIRWAYS,IPS,178.28,178.28
September,Business Class,UK,UK,292.28,BRITISH AIRWAYS,IPS,292.28,292.28
September,Economy,UK,UK,56.98,BRITISH AIRWAYS,IPS,56.98,56.98
September,Economy,UK,UK,150.24,EASYJET,IPS,150.24,150.24
September,Economy,UK,UK,146.99,FLYBE BRITISH EUROPEAN,IPS,146.99,146.99
September,Business Class,UK,UK,264.83,BRITISH AIRWAYS,IPS,264.83,264.83
September,Business Class,UK,UK,178.98,BRITISH AIRWAYS,IPS,178.98,178.98
September,Economy,UK,UK,94.24,EASYJET,IPS,94.24,94.24
September,Economy,UK,UK,146.99,FLYBE BRITISH EUROPEAN,IPS,146.99,146.99
September,Economy,UK,UK,93.13,FLYBE BRITISH EUROPEAN,IPS,93.13,93.13
September,Economy,UK,UK,269.25,BRITISH AIRWAYS,IPS,269.25,269.25
September,Economy,UK,UK,186.85,BRITISH AIRWAYS,IPS,186.85,186.85
September,Economy,UK,UK,137.83,BRITISH AIRWAYS,IPS,137.83,137.83
September,Economy,UK,UK,88.81,FLYBE BRITISH EUROPEAN,IPS,88.81,88.81
September,Business Class,UK,UK,356.28,BRITISH AIRWAYS,IPS,356.28,356.28
September,Economy,UK,UK,92.53,EASYJET,IPS,92.53,92.53
August,Economy,UK,UK,125.98,BMI BABY,IPS,125.98,125.98
September,Economy,UK,UK,383.18,BMI,IPS,383.18,383.18
September,Economy,UK,UK,221.18,BMI,IPS,221.18,221.18
September,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,IPS,12.99,12.99
September,Business Class,UK,UK,111.85,BRITISH AIRWAYS,IPS,111.85,111.85
October,Economy,UK,UK,123.97,FLYBE BRITISH EUROPEAN,IPS,123.97,123.97
September,Economy,UK,UK,262.3,BRITISH AIRWAYS,IPS,262.3,262.3
September,Economy,UK,UK,213.98,FLYBE BRITISH EUROPEAN,IPS,213.98,213.98
September,Economy,UK,UK,531.18,BMI,IPS,531.18,531.18
September,Economy,UK,UK,190.53,EASYJET,IPS,190.53,190.53
September,Economy,UK,UK,210.53,EASYJET,IPS,210.53,210.53
October,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,IPS,25.98,25.98
October,Economy,UK,UK,91.5,FLYBE BRITISH EUROPEAN,IPS,91.5,91.5
September,Economy,UK,UK,136.48,FLYBE BRITISH EUROPEAN,IPS,136.48,136.48
September,Economy,UK,UK,210.53,EASYJET,IPS,210.53,210.53
September,Economy,UK,UK,210.53,EASYJET,IPS,210.53,210.53
September,Economy,UK,UK,95.98,BRITISH AIRWAYS,IPS,95.98,95.98
September,Economy,UK,UK,281.3,BRITISH AIRWAYS,IPS,281.3,281.3
October,Economy,UK,UK,115.83,BRITISH AIRWAYS,IPS,115.83,115.83
September,Economy,UK,UK,267.98,BRITISH AIRWAYS,IPS,267.98,267.98
September,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,IPS,25.98,25.98
September,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,IPS,25.98,25.98
September,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,IPS,12.99,12.99
September,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,IPS,25.98,25.98
October,Economy,UK,UK,170.69,FLYBE BRITISH EUROPEAN,IPS,170.69,170.69
September,Economy,UK,UK,280.22,EASYJET,IPS,280.22,280.22
September,Economy,UK,UK,80,BRITISH AIRWAYS,IPS,80,80
September,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,IPS,12.99,12.99
September,Economy,UK,UK,150.7,FLYBE BRITISH EUROPEAN,IPS,150.7,150.7
September,Economy,UK,UK,60,BRITISH AIRWAYS,IPS,60,60
September,Economy,UK,UK,185.69,FLYBE BRITISH EUROPEAN,IPS,185.69,185.69
October,Economy,UK,UK,60,BRITISH AIRWAYS,IPS,60,60
November,Economy,UK,UK,170.77,FLYBE BRITISH EUROPEAN,IPS,170.77,170.77
November,Economy,UK,UK,142.77,FLYBE BRITISH EUROPEAN,IPS,142.77,142.77
September,Economy,UK,UK,310.28,BRITISH AIRWAYS,IPS,310.28,310.28
September,Economy,UK,UK,121.5,FLYBE BRITISH EUROPEAN,IPS,121.5,121.5
October,Economy,UK,UK,109.05,FLYBE BRITISH EUROPEAN,IPS,109.05,109.05
August,Economy,UK,UK,137.53,EASYJET,IPS,137.53,137.53
September,Economy,UK,UK,281.3,BRITISH AIRWAYS,IPS,281.3,281.3
October,Economy,UK,UK,84.05,FLYBE BRITISH EUROPEAN,IPS,84.05,84.05
September,Economy,UK,UK,200.69,FLYBE BRITISH EUROPEAN,IPS,200.69,200.69
September,Economy,UK,UK,168.05,FLYBE BRITISH EUROPEAN,IPS,168.05,168.05
September,Economy,UK,UK,506.18,BMI,IPS,506.18,506.18
September,Economy,UK,UK,157.48,FLYBE BRITISH EUROPEAN,IPS,157.48,157.48
September,Economy,UK,UK,147.53,EASYJET,IPS,147.53,147.53
September,Economy,UK,UK,50.31,FLYBE BRITISH EUROPEAN,IPS,50.31,50.31
September,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,IPS,25.98,25.98
August,Economy,UK,UK,11,EASYJET,IPS,11,11
September,Economy,UK,UK,221.18,BMI,IPS,221.18,221.18
September,Economy,UK,UK,288.25,BRITISH AIRWAYS,IPS,288.25,288.25
September,Economy,UK,UK,381.18,BMI,IPS,381.18,381.18
September,Economy,UK,UK,98.88,FLYBE BRITISH EUROPEAN,IPS,98.88,98.88
October,Economy,UK,UK,69.53,EASYJET,IPS,69.53,69.53
September,Economy,UK,UK,146.99,FLYBE BRITISH EUROPEAN,IPS,146.99,146.99
September,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,IPS,25.98,25.98
September,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,IPS,25.98,25.98
September,Economy,UK,UK,381.18,BMI,IPS,381.18,381.18
September,Business Class,UK,UK,401.28,BRITISH AIRWAYS,IPS,401.28,401.28
September,Economy,UK,UK,85.24,EASYJET,IPS,85.24,85.24
September,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,IPS,12.99,12.99
September,Economy,UK,UK,157.48,FLYBE BRITISH EUROPEAN,IPS,157.48,157.48
September,Economy,UK,UK,190.53,EASYJET,IPS,190.53,190.53
September,Economy,UK,UK,418.28,BRITISH AIRWAYS,IPS,418.28,418.28
September,Economy,UK,UK,239.77,FLYBE BRITISH EUROPEAN,IPS,239.77,239.77
September,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,IPS,25.98,25.98
October,Economy,UK,UK,70.53,EASYJET,IPS,70.53,70.53
September,Business Class,UK,UK,208.83,BRITISH AIRWAYS,IPS,208.83,208.83
October,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,IPS,12.99,12.99
September,Economy,UK,UK,235.69,FLYBE BRITISH EUROPEAN,IPS,235.69,235.69
September,Business Class,UK,UK,127.98,BRITISH AIRWAYS,IPS,127.98,127.98
September,Economy,UK,UK,37.5,FLYBE BRITISH EUROPEAN,IPS,37.5,37.5
September,Business Class,UK,UK,214.83,BRITISH AIRWAYS,IPS,214.83,214.83
September,Economy,UK,UK,106.53,EASYJET,IPS,106.53,106.53
